falha_tipo_falha,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3
0,17,78,48.5,6,29,18.33,8,32,16.92,5,33,17.92,10,21,14.75,10,21,14.25,10,21,15.5,24,64,43.33,15,60,42.75,15,59,37.08
0,27,84,52.42,10,28,17.83,5,32,16.42,16,32,25.17,10,21,15.67,11,20,16.83,11,21,15.5,21,59,44.25,19,60,40.0,16,61,49.58
0,17,77,46.58,5,29,19.0,9,31,22.0,9,33,23.5,10,20,14.75,10,21,15.33,10,21,15.0,17,56,33.75,15,58,38.75,16,64,36.83
0,24,78,51.75,6,28,15.75,5,32,20.67,7,34,17.17,10,21,16.17,10,21,15.83,11,20,15.17,18,63,41.75,16,63,37.17,16,58,38.42
0,17,77,45.17,8,29,19.0,5,29,16.58,5,28,19.5,10,21,15.92,11,20,14.75,10,21,15.25,16,62,42.42,21,60,41.42,16,62,37.0
0,22,77,54.5,6,26,21.25,9,30,22.75,5,34,20.75,10,21,16.0,10,20,14.25,10,21,15.58,19,58,41.0,18,63,39.75,22,63,40.5
0,21,83,46.42,5,25,15.17,5,31,16.08,9,30,18.83,10,20,14.58,10,21,15.75,10,21,15.08,20,63,39.75,20,63,34.67,15,62,37.33
0,24,81,54.83,6,29,14.42,5,29,17.33,17,34,24.0,10,21,15.92,10,21,14.42,11,21,16.25,16,63,39.33,15,57,39.0,19,63,38.92
0,25,80,51.92,5,27,18.08,7,32,20.17,5,32,24.33,10,20,14.67,10,21,13.67,10,21,16.33,21,61,42.83,17,50,32.83,18,64,34.08
0,15,73,47.17,5,29,15.75,5,28,16.0,8,26,18.25,10,20,14.83,11,21,14.83,11,20,16.42,15,63,35.42,20,64,43.17,19,56,35.92
0,26,82,57.0,5,29,14.42,7,32,17.58,6,33,16.75,10,20,15.25,11,20,16.67,11,21,14.58,25,61,42.17,16,58,44.67,15,55,31.58
0,16,79,54.58,6,29,20.0,8,31,17.67,5,27,18.5,13,21,17.92,10,21,13.75,12,20,16.17,20,64,40.75,15,64,44.25,15,64,41.25
0,17,80,49.33,5,29,16.67,5,31,20.08,5,32,18.75,10,19,14.42,10,21,14.5,10,20,15.83,17,64,33.92,16,60,44.17,19,58,36.17
0,18,81,57.67,5,26,16.17,8,30,17.08,5,33,21.0,10,21,15.83,11,21,14.67,11,19,14.92,19,58,33.58,20,63,35.08,20,62,42.75
0,16,81,55.33,5,23,11.75,7,23,17.0,7,33,19.67,10,19,15.17,11,21,17.0,10,21,15.17,38,61,50.92,23,64,42.83,16,59,38.83
0,19,82,50.08,5,29,19.17,8,32,18.33,5,31,20.33,12,21,16.5,10,20,15.67,10,21,13.67,17,62,45.83,19,62,39.0,20,64,40.5
0,17,79,54.83,6,28,15.17,6,25,18.42,11,34,24.33,12,19,15.83,10,21,17.25,13,21,16.67,22,52,40.58,16,63,36.5,16,64,36.58
0,15,81,41.58,5,29,15.83,6,32,16.83,5,34,19.67,10,21,15.75,11,21,16.0,10,21,14.83,15,64,38.92,18,61,42.67,28,62,41.17
0,18,76,51.58,5,28,16.5,6,32,24.33,6,34,16.67,10,21,15.25,11,20,15.33,11,21,16.33,18,63,43.75,19,51,33.5,15,62,34.58
0,19,83,48.5,5,25,13.42,11,32,20.58,7,34,16.92,10,21,14.58,11,21,16.67,10,21,17.25,18,61,41.92,19,59,38.5,16,58,35.17
0,21,76,43.58,5,24,15.0,6,31,14.75,10,33,23.25,10,21,14.75,12,21,17.25,10,21,16.5,24,61,39.58,15,55,36.42,18,60,31.83
0,16,84,47.92,6,26,19.5,8,32,21.25,5,31,18.5,12,21,16.33,10,21,15.5,10,19,13.58,23,58,42.0,18,64,44.0,26,63,43.25
0,15,80,52.08,6,28,17.17,8,28,17.08,5,30,15.25,10,20,16.17,10,21,15.67,10,19,14.83,15,64,45.5,16,62,42.42,28,60,44.92
0,21,80,51.08,17,29,23.08,8,32,20.67,9,34,21.75,10,21,15.5,10,21,13.58,10,21,17.0,20,61,44.08,18,63,45.33,18,63,45.42
0,16,79,46.58,5,27,13.08,9,30,20.42,5,34,25.42,12,21,14.75,10,19,15.08,10,21,14.67,16,63,41.0,21,61,46.17,18,62,38.0
0,20,83,53.58,6,29,16.33,6,27,16.08,11,33,20.0,13,19,16.08,12,21,17.58,10,20,15.08,15,55,34.25,24,63,44.92,15,63,38.92
0,23,83,61.08,7,29,22.0,6,31,20.75,5,32,17.0,11,21,17.08,10,19,14.83,10,21,15.42,23,62,38.92,15,59,44.5,26,63,47.58
0,16,78,47.67,7,26,15.33,7,31,18.17,13,34,24.08,11,21,17.25,10,21,16.42,10,20,15.25,17,60,35.58,17,64,42.25,19,50,38.33
0,33,72,49.42,7,29,19.58,8,29,18.83,6,34,19.58,11,21,16.08,10,21,16.08,10,21,13.75,17,62,47.08,21,63,37.17,22,64,35.83
0,16,75,45.5,7,29,17.5,6,32,15.33,10,32,22.08,10,21,15.58,10,20,14.67,11,21,16.25,21,61,39.17,24,62,42.58,26,57,35.17
0,15,66,48.75,10,29,18.25,6,30,18.0,5,33,14.5,10,21,15.0,10,19,13.33,11,19,14.75,15,57,37.83,17,57,32.0,16,63,38.42
0,23,81,61.33,7,27,18.0,5,32,16.0,5,32,22.08,11,21,16.42,11,21,16.5,10,19,13.83,17,62,37.83,17,64,38.67,19,57,45.5
0,38,79,61.17,8,27,18.08,5,29,18.75,8,33,20.92,11,21,17.25,10,21,16.0,10,20,15.5,17,59,46.17,17,56,41.92,22,62,41.0
0,19,80,60.25,9,27,19.83,7,31,18.17,5,32,24.5,11,21,16.08,10,21,15.42,10,17,13.58,32,64,50.08,18,64,43.17,17,61,42.5
0,21,84,51.75,5,26,17.58,7,32,22.17,6,32,20.42,12,21,16.5,12,21,16.83,10,21,14.83,19,62,37.33,15,59,37.33,17,60,38.83
0,15,80,41.33,9,27,16.0,7,32,17.42,5,33,20.58,11,18,13.75,10,19,13.83,10,21,14.67,16,60,44.83,17,57,37.33,18,63,37.92
0,23,83,50.0,5,27,14.42,5,32,17.42,8,31,20.58,10,20,15.75,10,21,16.42,10,20,14.08,18,64,43.75,17,61,39.83,25,61,42.33
0,21,80,58.75,5,29,18.42,8,31,18.75,8,34,19.5,10,21,17.17,10,16,13.5,10,21,16.58,17,64,41.0,19,63,41.17,15,61,35.83
0,28,84,60.33,6,29,17.92,8,32,18.83,5,33,18.42,10,20,15.67,11,21,15.83,11,21,15.58,15,64,33.42,15,64,43.42,16,64,44.25
0,16,83,58.42,5,28,16.83,6,31,17.08,12,34,25.0,10,19,15.42,10,21,16.17,10,20,14.25,20,62,44.08,16,63,41.08,16,48,33.67
0,33,77,56.08,5,24,14.42,5,32,20.75,7,34,15.92,10,21,16.0,10,21,14.5,11,20,16.25,24,64,46.75,21,58,41.67,15,61,34.83
0,29,79,52.25,6,27,18.67,7,28,16.42,5,34,19.25,11,21,16.67,10,21,15.42,11,21,14.58,21,51,33.58,16,59,37.17,16,61,37.25
0,29,83,54.83,6,29,18.25,6,29,17.42,8,26,17.67,10,21,16.5,10,21,17.42,12,21,17.17,20,62,37.58,15,63,36.92,16,64,41.42
0,29,76,48.83,8,25,15.58,7,29,19.08,11,29,20.25,10,20,16.25,10,21,16.5,10,21,16.17,15,56,33.75,19,64,43.25,18,60,37.58
0,26,81,52.92,5,29,16.5,7,30,20.92,6,31,21.25,10,21,17.83,10,21,15.5,11,21,15.25,24,62,44.58,17,58,32.33,16,64,36.67
0,17,77,50.08,6,27,19.67,6,26,17.75,5,33,19.25,10,21,14.67,10,21,15.83,10,21,14.92,18,63,40.17,20,59,38.08,20,57,42.25
0,19,79,42.58,8,25,18.58,5,24,14.83,6,34,19.25,10,19,14.33,10,17,13.83,13,21,17.25,18,63,40.42,30,64,46.17,19,63,36.92
0,23,80,56.5,6,28,14.25,5,30,22.17,6,33,17.75,10,21,17.0,12,21,17.08,13,21,17.0,16,54,36.58,18,60,44.75,15,61,37.33
0,16,84,46.08,8,28,18.25,5,31,21.58,8,32,17.33,11,21,16.5,12,20,16.33,10,21,16.17,18,59,38.5,23,57,42.67,15,63,36.5
0,19,71,47.75,7,29,15.42,5,27,14.25,6,26,11.17,10,21,16.25,11,20,16.08,10,21,13.58,21,64,44.17,20,64,40.0,15,64,34.75
0,17,80,47.58,8,29,21.58,6,32,20.17,8,31,24.0,10,21,15.67,10,21,15.42,10,21,14.67,15,59,32.5,22,64,44.5,23,62,38.25
0,33,84,60.0,10,29,19.92,5,31,19.33,7,33,18.67,11,21,17.75,11,21,14.25,10,20,15.25,16,63,41.33,22,61,41.83,17,63,35.83
0,16,84,48.83,8,28,18.58,5,31,18.17,6,34,21.83,10,21,15.17,11,21,16.17,10,21,14.58,16,59,39.83,15,64,42.42,32,61,50.42
0,24,81,44.5,5,28,16.83,7,25,16.33,5,33,21.58,10,21,13.58,10,20,14.17,11,21,14.33,15,62,38.83,21,64,44.17,23,64,41.75
0,18,74,46.58,10,27,17.75,7,31,21.08,5,34,20.33,10,21,15.33,10,21,15.0,10,21,15.0,15,62,33.83,18,60,33.42,17,58,39.08
0,16,83,49.0,8,25,18.92,10,31,21.08,5,28,21.08,10,21,15.5,10,21,16.5,10,21,15.58,16,62,43.33,17,64,43.33,17,61,42.58
0,17,84,54.92,5,29,16.92,7,32,17.83,7,32,23.0,10,20,14.58,10,21,15.17,12,21,16.67,17,62,33.92,15,63,42.08,16,64,45.5
0,15,81,41.25,6,29,16.42,7,32,21.25,9,34,23.67,12,19,14.83,10,20,14.75,10,21,17.0,18,63,39.08,28,61,40.25,25,62,40.92
0,22,78,44.33,5,29,16.42,7,32,20.42,5,30,17.42,10,21,16.08,10,20,14.17,10,21,17.25,23,63,46.08,15,59,40.0,21,49,34.5
0,29,82,45.0,9,27,15.75,8,29,19.25,5,33,18.58,12,21,18.0,10,18,14.42,10,21,14.83,17,59,32.0,20,61,41.75,18,59,41.42
0,16,63,41.42,7,28,17.67,6,31,19.5,11,33,20.92,10,21,14.42,11,21,16.08,12,21,15.33,17,51,34.17,18,64,43.92,15,56,35.08
0,20,83,45.25,5,24,13.83,12,32,21.0,6,34,15.92,10,21,15.83,10,21,14.67,11,21,16.5,16,62,34.42,20,62,42.58,15,64,42.0
0,17,84,52.67,5,28,15.42,8,29,21.92,8,32,21.25,12,21,15.75,10,20,15.33,10,21,15.75,19,53,35.33,17,64,41.83,24,61,42.5
0,17,84,58.5,8,27,17.92,6,23,15.83,6,31,16.42,10,21,16.92,12,21,16.33,10,21,15.33,16,60,37.42,17,52,35.92,24,62,48.17
0,29,84,55.08,7,29,13.5,6,32,19.5,5,32,22.08,11,21,16.08,11,20,15.67,11,19,14.75,17,64,31.75,22,59,44.75,25,57,39.25
0,16,74,41.08,6,29,21.0,6,32,18.0,5,31,19.0,12,21,17.33,10,21,14.08,10,21,15.42,16,58,38.42,17,61,40.83,19,60,39.33
0,20,84,49.08,7,26,13.42,5,32,17.75,5,33,17.5,10,21,15.92,10,21,15.42,10,20,17.08,18,57,38.0,18,64,41.08,20,64,43.83
0,28,83,62.0,5,28,17.5,6,28,14.33,10,32,20.42,10,20,14.33,11,21,16.0,10,21,14.75,16,63,40.08,22,63,39.92,23,62,40.42
0,24,80,47.0,5,28,15.08,6,26,19.17,6,34,19.42,10,19,15.08,10,21,14.75,11,20,14.75,15,63,37.83,19,62,39.67,16,60,40.5
0,19,77,47.0,5,28,15.33,11,32,22.67,6,34,22.92,10,20,14.58,10,21,16.0,10,21,16.08,22,64,45.83,17,64,48.67,15,53,30.58
0,19,82,49.33,5,28,15.25,6,32,22.42,5,32,17.83,10,20,15.92,12,21,16.67,10,21,16.75,33,62,50.0,15,59,44.58,17,60,40.17
0,20,78,54.58,7,28,16.17,7,32,18.0,10,34,25.5,10,20,14.58,10,21,15.33,10,21,15.83,19,63,41.42,21,62,36.5,26,64,42.58
0,22,83,50.25,7,28,18.83,7,31,19.75,8,32,18.42,10,19,14.33,10,20,15.67,10,21,14.83,16,59,40.25,19,62,40.0,15,53,33.75
0,25,83,59.17,5,20,12.92,8,32,16.42,5,33,20.67,11,21,16.67,10,21,15.25,10,20,14.5,15,56,39.0,18,59,42.42,20,64,40.58
0,15,81,61.08,5,28,16.83,7,29,17.0,7,33,20.42,11,20,15.67,10,20,14.67,11,21,15.67,15,59,40.83,21,63,42.67,19,63,39.25
0,17,81,47.75,11,29,20.33,7,30,17.08,9,31,18.5,11,21,17.17,13,21,16.33,10,21,16.83,21,64,40.5,16,62,39.58,16,56,35.58
0,19,83,52.5,6,27,16.5,8,29,18.25,9,29,16.08,10,19,14.92,10,21,16.83,10,21,15.83,19,56,37.17,17,58,35.58,20,58,40.42
0,15,81,48.92,8,28,19.67,7,32,23.08,7,29,20.33,10,21,17.08,10,20,15.58,10,20,14.75,22,61,38.08,22,64,44.08,17,61,35.75
0,18,82,52.33,10,29,21.0,5,32,17.75,6,34,19.83,10,21,14.67,11,21,15.08,11,19,15.0,16,59,34.92,21,63,40.25,18,63,45.0
0,18,78,57.92,5,24,15.0,5,32,16.17,6,33,17.08,11,21,15.17,10,21,15.17,11,21,15.67,17,64,40.83,18,51,36.92,15,57,28.92
0,18,77,45.83,5,24,15.5,7,31,15.75,5,33,21.25,10,21,15.33,14,21,17.5,10,20,14.5,16,57,38.75,18,61,39.25,20,62,44.58
0,31,83,54.17,9,27,18.33,11,30,21.33,6,34,17.5,10,21,15.5,10,21,14.75,12,21,16.92,16,62,42.58,26,61,42.92,15,58,32.75
0,17,84,50.83,6,24,15.75,5,32,11.08,6,33,20.83,11,21,16.83,10,21,15.0,10,21,15.33,17,64,34.42,18,61,41.17,22,57,39.33
0,15,83,41.75,5,29,16.83,8,32,22.17,5,31,17.58,11,21,15.75,11,20,15.75,10,21,15.5,15,63,35.42,26,64,43.83,17,63,41.5
0,25,74,49.42,5,27,14.17,6,31,15.75,5,31,19.58,10,21,15.58,10,21,15.25,11,21,17.0,24,62,42.58,23,64,40.33,16,63,40.75
0,16,76,44.17,5,29,15.08,5,32,21.33,5,33,16.83,11,20,14.83,10,20,14.83,11,21,14.92,18,63,41.83,22,52,43.0,17,61,38.17
0,15,83,49.75,5,27,16.75,5,32,20.5,6,33,22.08,11,20,14.5,10,20,15.58,10,21,15.67,22,63,39.92,16,62,33.5,17,63,38.42
0,15,82,52.83,6,27,16.25,6,28,15.92,5,30,17.92,11,21,15.25,11,21,16.58,13,21,16.92,16,51,31.5,25,63,44.0,19,62,37.17
0,16,83,50.09,5,26,18.45,5,32,21.18,7,30,21.27,11,21,16.09,11,21,15.27,10,19,13.91,15,59,34.64,23,64,44.73,18,64,41.73
0,18,82,48.92,10,24,18.67,6,30,17.75,5,33,18.42,10,21,14.58,12,21,16.5,10,20,14.58,15,55,35.0,17,63,44.08,16,63,34.42
0,19,77,44.0,7,29,12.67,8,29,16.58,8,26,17.08,10,21,14.58,10,20,14.25,10,21,15.17,17,63,28.83,16,62,44.58,15,64,35.17
0,16,84,54.92,5,29,16.5,5,32,19.25,5,32,18.92,10,21,16.83,10,21,15.58,11,21,15.25,25,64,45.17,18,63,37.33,19,63,40.58
0,25,80,57.58,5,27,18.08,6,29,18.42,8,26,16.0,10,20,15.08,10,21,16.17,10,20,15.33,19,56,33.67,20,61,40.92,15,61,35.33
0,37,79,58.67,5,29,19.0,5,28,16.83,6,29,18.08,11,21,16.25,10,21,16.5,10,21,13.83,24,62,39.0,15,63,44.58,18,47,31.5
0,16,84,48.25,7,26,16.17,11,27,18.25,5,34,20.17,11,21,15.58,11,21,15.83,11,20,15.75,16,57,29.42,18,56,37.25,15,63,31.83
0,17,83,48.5,6,25,18.75,7,28,12.67,8,32,20.92,11,21,16.08,12,21,16.17,10,20,14.67,16,63,41.5,15,55,34.58,17,62,42.17
0,23,84,50.67,6,29,16.92,6,32,18.33,9,33,19.08,10,20,15.75,10,16,12.33,10,21,15.08,15,59,38.17,16,59,33.08,16,61,44.25
0,32,81,54.56,9,29,18.44,12,30,21.33,6,33,16.89,12,20,16.11,11,20,15.67,11,20,16.11,18,64,34.67,20,62,32.89,20,61,39.11
1,84,84,84.0,21,21,21.0,21,21,21.0,17,17,17.0,15,15,15.0,17,17,17.0,21,21,21.0,39,39,39.0,60,60,60.0,29,29,29.0
1,74,74,74.0,12,12,12.0,12,12,12.0,26,26,26.0,14,14,14.0,13,13,13.0,14,14,14.0,42,42,42.0,39,39,39.0,17,17,17.0
1,53,53,53.0,12,12,12.0,28,28,28.0,15,15,15.0,14,14,14.0,18,18,18.0,11,11,11.0,24,24,24.0,39,39,39.0,28,28,28.0
0,22,77,51.5,6,28,15.42,7,31,20.33,6,33,22.33,16,21,17.92,10,20,14.25,11,21,15.33,23,57,39.83,15,57,32.75,19,63,44.25
0,16,75,40.42,5,29,13.25,6,32,17.08,8,34,22.58,11,20,15.75,10,20,14.08,11,21,17.33,22,64,49.08,19,61,36.83,15,60,40.42
0,19,84,56.67,5,28,15.5,11,32,20.75,5,29,14.25,10,21,16.17,10,21,15.92,12,21,16.17,15,61,41.08,15,52,25.75,20,58,43.58
0,16,80,48.67,5,28,17.58,6,32,18.17,7,34,22.25,11,20,16.25,10,20,15.25,11,20,15.75,19,61,37.83,15,55,39.58,16,61,38.42
0,15,83,49.92,6,28,19.5,5,29,17.5,8,30,18.25,10,20,15.67,10,18,15.42,10,21,15.92,22,64,42.58,20,63,41.0,15,54,36.92
0,17,81,50.0,7,24,14.42,8,32,19.5,11,31,20.5,13,21,17.75,10,20,15.33,10,21,17.25,17,61,38.75,24,59,38.08,19,62,42.17
0,15,77,51.83,7,27,19.33,7,31,15.67,6,33,21.5,12,21,16.75,10,21,14.58,11,21,16.17,16,54,32.67,15,63,38.08,18,53,29.5
0,15,79,52.42,5,28,15.83,6,31,18.17,5,34,21.25,12,21,17.33,10,21,13.92,12,19,15.33,15,64,43.25,20,56,37.92,21,63,41.75
0,16,84,48.5,5,29,15.25,5,32,20.33,8,34,19.42,10,20,14.75,10,21,16.0,10,21,16.0,24,64,47.58,21,57,40.75,15,63,39.67
0,18,71,42.83,5,26,16.33,5,26,13.83,9,34,24.58,10,21,15.92,10,20,15.67,10,21,15.83,19,58,37.67,17,62,36.17,32,64,53.25
0,19,84,49.83,5,29,18.42,8,31,17.17,8,29,16.75,11,21,16.17,11,20,15.25,10,19,14.75,15,61,42.67,15,64,33.25,16,56,37.25
0,17,77,42.92,8,28,17.92,7,32,21.17,9,34,23.33,10,18,13.83,10,20,16.08,11,21,15.42,23,63,40.5,25,64,38.5,21,63,45.75
0,30,84,54.5,5,27,14.5,7,32,19.75,6,33,18.33,11,20,14.67,10,20,14.25,11,19,14.25,25,60,43.0,16,58,42.67,20,64,45.58
0,17,80,52.25,7,29,16.67,5,30,17.42,7,34,20.0,11,21,15.42,10,21,15.33,10,21,16.42,15,62,39.83,20,64,37.25,24,64,48.08
0,20,83,55.42,6,29,15.83,5,25,15.5,5,30,14.25,10,21,16.42,10,21,15.08,12,21,18.42,20,64,41.5,18,62,37.25,23,62,40.5
0,16,84,37.33,8,29,19.75,6,32,17.83,8,34,20.83,12,21,15.33,10,21,14.17,10,20,16.17,21,64,42.33,15,64,42.5,17,59,39.08
0,22,76,45.17,7,28,18.33,5,29,17.58,12,33,21.08,10,16,12.75,10,21,15.25,11,20,15.0,16,58,40.75,22,64,41.83,27,63,44.0
0,33,84,62.17,6,29,16.83,6,32,13.33,6,33,22.25,10,20,15.67,10,20,14.08,10,20,14.0,15,60,35.67,23,62,39.42,20,60,40.33
0,25,76,53.42,5,29,16.67,7,30,18.83,6,31,14.92,10,21,16.33,10,21,14.0,10,20,14.42,18,64,35.5,17,58,35.33,16,60,37.33
0,16,74,46.5,11,28,18.0,6,23,11.5,5,34,20.08,10,21,16.42,10,21,16.42,10,20,15.08,15,58,39.25,21,62,40.67,15,62,39.83
0,23,74,52.17,6,29,19.08,8,30,17.67,6,32,17.08,10,21,15.67,10,21,16.5,12,21,17.25,15,63,40.08,17,62,40.0,17,60,35.83
0,22,83,54.75,5,28,13.33,9,32,19.92,6,34,22.0,10,20,14.67,10,20,14.92,10,21,16.17,15,59,36.67,16,61,39.5,17,62,36.83
0,17,84,49.83,9,24,15.08,5,32,21.33,5,20,12.17,10,21,16.33,10,21,16.25,10,18,14.33,16,64,34.92,16,50,31.67,15,64,41.08
0,18,79,56.92,5,27,15.25,5,29,17.92,6,34,19.25,10,21,13.42,10,21,16.75,10,21,15.0,16,61,36.42,15,62,37.33,16,63,41.42
0,20,73,41.83,6,29,16.5,7,31,15.08,6,32,17.17,11,21,17.42,11,21,15.08,10,20,14.5,20,62,41.08,15,60,36.33,15,59,33.33
0,18,81,44.5,5,23,14.25,7,32,20.0,10,32,19.25,10,21,14.58,10,21,15.42,10,20,13.67,23,62,38.42,16,49,35.42,28,61,42.25
0,15,79,39.25,5,25,16.83,11,32,20.08,5,34,16.33,10,21,15.83,10,20,16.0,12,21,13.92,16,59,38.83,21,61,39.92,16,58,36.5
0,17,81,42.08,8,27,16.83,8,25,17.25,5,33,17.83,10,20,15.08,11,21,15.67,10,21,13.67,15,57,37.5,16,63,35.58,16,64,37.25
0,16,82,47.42,7,28,16.17,5,29,15.58,5,34,23.92,11,21,15.67,10,21,15.0,11,20,16.75,22,57,38.08,19,62,39.58,17,62,42.0
0,15,80,47.33,5,29,17.67,5,31,18.58,9,34,22.33,10,20,14.5,10,20,15.08,10,21,16.0,16,60,40.58,17,61,34.25,16,60,39.08
0,15,81,49.92,5,28,16.92,5,31,18.75,7,34,19.25,11,20,15.58,11,20,15.33,10,21,13.67,15,61,38.42,15,56,37.83,17,62,39.58
0,16,84,51.25,5,27,17.33,6,29,20.08,5,34,21.58,11,21,14.67,10,21,14.58,10,21,14.67,15,58,42.5,15,63,36.5,17,59,39.67
0,20,78,50.42,5,29,18.17,8,32,18.42,7,34,20.42,10,20,14.83,12,19,15.0,10,21,14.0,15,61,37.67,17,54,35.17,25,60,39.17
0,25,82,61.67,8,29,19.17,6,32,20.83,9,32,20.33,11,21,15.42,11,21,16.83,11,21,16.0,25,64,42.42,16,59,43.75,20,60,44.42
0,18,72,45.5,6,29,16.5,6,31,17.67,6,34,17.42,10,21,15.67,10,18,13.42,10,19,13.33,17,55,37.17,15,59,32.33,17,61,40.17
0,19,80,51.0,6,29,20.25,5,32,21.0,8,34,19.08,11,21,16.0,12,21,15.83,10,21,14.17,15,62,35.5,15,64,38.92,17,60,36.0
0,28,82,59.58,9,28,18.58,5,26,14.0,5,34,18.25,10,20,14.25,10,20,15.0,12,21,17.5,16,63,37.58,17,61,39.25,15,51,33.25
0,16,82,47.42,18,29,24.17,8,30,17.67,5,32,15.67,10,20,15.17,10,21,15.83,10,19,14.08,19,62,41.25,16,62,30.92,24,59,37.42
0,15,81,47.75,5,29,15.5,5,31,14.67,8,33,20.5,10,21,16.08,14,21,18.42,11,21,15.92,25,61,44.58,16,60,40.17,19,60,39.92
0,16,84,57.25,6,29,17.67,5,30,18.5,7,29,17.5,10,21,15.08,10,21,16.17,10,20,14.08,16,64,42.67,18,59,38.08,17,64,43.17
0,18,84,51.33,6,27,15.42,8,32,20.58,6,34,19.42,12,21,16.0,13,20,16.25,11,19,14.67,25,64,41.58,16,60,36.58,27,63,43.92
0,25,84,54.75,9,29,20.92,5,32,17.25,7,34,21.92,11,18,13.83,10,21,15.17,12,20,16.17,20,63,40.33,27,64,47.58,17,59,39.42
0,15,81,48.58,5,25,15.92,5,32,19.83,5,30,15.83,13,21,16.83,11,20,15.17,10,21,15.08,16,63,45.42,15,60,45.08,15,63,39.33
0,20,76,49.75,5,29,17.42,5,30,18.5,5,33,18.17,10,21,15.5,10,21,15.83,10,19,14.92,22,59,42.08,18,60,38.17,22,58,34.75
0,20,82,58.33,9,22,17.25,8,32,20.92,7,34,18.08,10,20,14.42,11,20,15.75,10,21,16.17,16,64,38.75,17,64,41.0,24,62,42.67
0,15,74,44.67,6,27,18.0,7,32,18.5,6,32,19.25,10,21,15.5,10,21,15.0,11,21,14.67,22,61,47.0,19,62,41.58,24,63,42.92
0,15,70,37.5,5,26,16.08,5,32,20.58,6,34,19.17,10,20,16.42,10,21,16.25,10,21,14.33,16,57,36.67,19,52,32.75,15,59,38.5
0,20,78,44.67,6,23,14.42,5,24,12.0,5,31,16.17,10,21,16.83,10,20,14.5,11,21,13.92,15,62,39.92,17,58,36.0,22,61,40.42
0,23,79,54.25,6,29,17.5,6,32,20.25,8,33,19.83,10,21,15.25,10,20,15.33,11,21,16.33,18,60,38.08,22,62,41.08,15,64,41.92
0,18,81,45.92,6,29,13.58,6,32,23.83,7,32,22.92,10,20,13.42,11,21,15.08,10,19,13.0,21,57,37.33,19,61,37.0,22,59,41.67
0,17,83,50.92,5,28,19.75,8,31,22.42,5,32,21.67,10,21,13.25,11,21,16.25,10,18,14.0,16,59,39.67,19,60,41.0,15,60,38.0
0,37,80,52.08,7,29,18.42,8,28,18.92,5,33,21.83,10,21,14.92,11,21,16.0,11,21,17.17,21,64,41.75,15,59,27.92,20,54,34.33
0,18,57,36.67,8,29,19.42,6,31,17.17,8,30,20.75,10,21,15.17,10,21,16.42,10,21,16.08,19,62,48.5,15,57,34.17,16,61,42.83
0,15,81,52.67,6,27,15.42,5,30,17.58,8,34,20.42,10,21,16.67,10,19,14.33,10,21,14.33,17,59,44.42,15,64,40.42,15,61,34.92
0,17,74,36.75,5,29,13.67,5,32,19.0,6,33,20.0,12,21,17.08,10,21,15.92,10,20,15.0,17,61,38.33,15,62,41.08,23,63,41.17
0,15,84,45.42,8,29,21.33,5,32,19.25,6,34,21.17,10,21,13.42,11,21,15.0,11,21,15.33,19,62,33.08,28,64,44.0,18,63,45.08
0,19,81,56.92,5,29,19.17,7,32,21.08,6,28,16.5,10,20,15.58,10,20,14.33,10,18,13.75,15,62,36.75,15,57,39.08,28,63,47.5
0,22,82,46.92,5,21,12.5,6,32,17.5,8,33,23.08,10,19,14.5,10,21,16.08,10,21,15.08,16,63,36.25,25,61,39.5,15,64,36.58
0,17,78,40.0,5,24,12.67,6,32,23.42,5,30,16.58,10,21,16.33,11,19,14.5,10,21,14.08,16,62,39.5,19,64,40.08,15,64,42.67
1,76,76,76.0,28,28,28.0,14,14,14.0,13,13,13.0,15,15,15.0,19,19,19.0,14,14,14.0,20,20,20.0,56,56,56.0,31,31,31.0
0,16,83,55.09,6,28,17.64,5,27,15.82,7,34,18.27,12,21,16.0,10,21,14.64,13,20,16.64,18,62,41.0,17,61,33.27,21,63,41.45
0,16,79,48.33,6,21,14.0,6,30,16.83,6,32,20.92,10,20,15.5,10,21,17.42,10,21,15.92,23,62,41.25,16,61,37.92,19,64,45.5
0,28,82,63.83,5,28,18.42,15,32,22.58,6,30,18.67,11,21,15.58,10,21,14.42,10,21,17.42,21,64,46.08,16,63,37.67,16,64,33.58
0,27,81,54.5,5,28,19.5,9,30,20.08,10,32,21.58,12,21,16.17,10,21,15.17,10,21,16.58,18,62,35.17,30,61,45.92,23,63,43.25
0,16,84,51.83,5,29,19.25,6,27,17.17,7,34,19.33,10,19,14.67,10,19,13.5,10,19,14.58,17,64,38.25,16,50,32.92,15,62,36.08
