sensor_datehhmm,sensor_ip,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3,temp_count_hour,sensor_created_at,falha_tipo_falha,falha_error_description,sensor_dayOfMonth
2021-11-25 14:09:00,172.18.0.2,21,82,52.33,10,29,18.83,7,30,19.58,7,32,20.58,10,20,14.75,10,20,13.83,10,21,16.17,15,60,42.92,18,62,38.5,17,48,31.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:10:00,172.18.0.2,29,83,55.42,5,28,16.92,7,31,17.42,6,32,19.17,10,21,15.58,10,21,15.75,10,20,14.75,16,62,37.92,21,48,37.33,15,61,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:11:00,172.18.0.2,32,82,62.0,5,29,17.67,5,27,17.08,11,30,19.92,10,19,13.92,10,21,15.58,10,20,15.75,18,62,39.42,21,60,39.67,21,62,34.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:12:00,172.18.0.2,18,84,51.0,5,28,19.17,7,30,19.75,5,34,17.67,10,19,13.92,12,21,18.08,10,21,15.17,22,64,45.42,19,59,37.92,17,62,33.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:13:00,172.18.0.2,24,67,44.5,5,28,17.5,6,32,19.58,13,33,21.08,10,21,13.83,11,21,16.08,10,20,13.75,17,61,43.0,17,64,38.25,23,63,52.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:14:00,172.18.0.2,17,83,48.83,5,29,16.83,10,32,22.75,8,33,17.33,12,21,15.92,10,21,15.5,12,19,16.08,15,62,36.08,19,64,42.0,16,58,38.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:15:00,172.18.0.2,23,77,49.08,9,29,20.83,5,30,16.17,7,33,18.67,10,21,15.5,10,20,14.5,10,21,16.42,16,57,38.67,16,56,36.67,16,64,44.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:16:00,172.18.0.2,21,80,50.58,7,29,20.58,8,27,18.83,8,32,21.5,10,21,14.67,10,21,14.42,10,20,15.67,23,57,39.67,18,60,34.92,18,62,43.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:17:00,172.18.0.2,24,80,48.0,5,28,15.5,5,32,17.67,9,30,22.08,10,18,13.25,10,21,16.25,10,21,15.0,17,62,36.5,17,52,33.42,19,59,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:18:00,172.18.0.2,16,84,59.17,6,23,12.17,10,32,19.92,5,29,17.5,11,21,15.17,10,18,14.0,11,20,15.58,17,55,36.17,17,63,43.67,21,62,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:19:00,172.18.0.2,15,84,52.0,5,25,14.25,5,26,13.75,6,32,18.83,10,21,15.5,10,21,16.42,13,20,18.0,17,53,37.58,19,49,35.17,20,62,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:20:00,172.18.0.2,18,80,42.67,10,29,19.58,5,29,17.58,5,34,19.92,11,20,15.08,10,21,14.0,10,19,16.17,15,56,33.33,15,58,39.58,19,57,38.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:21:00,172.18.0.2,17,80,43.58,5,27,18.58,5,30,16.33,7,29,17.92,10,21,15.75,10,21,15.58,10,21,17.33,29,63,42.0,17,64,38.25,22,56,35.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:22:00,172.18.0.2,19,80,49.17,5,29,18.0,6,32,19.83,5,32,19.0,10,21,15.25,10,20,15.25,10,21,14.33,18,58,37.67,18,64,37.08,19,54,36.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:23:00,172.18.0.2,21,78,51.17,9,29,17.58,5,31,13.83,12,33,26.75,11,20,15.25,11,20,15.83,10,21,15.83,18,61,38.5,22,57,41.0,16,64,44.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:24:00,172.18.0.2,27,83,58.58,10,27,18.83,5,30,18.0,6,34,21.83,10,21,14.17,10,20,14.75,10,20,15.58,21,63,38.25,16,58,37.58,17,64,40.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:25:00,172.18.0.2,17,84,53.92,5,27,16.5,8,31,16.17,5,25,18.42,10,21,16.67,11,21,17.0,11,21,15.92,22,60,43.5,18,60,39.17,19,64,37.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:26:00,172.18.0.2,19,81,57.58,6,29,16.83,10,29,19.67,6,33,20.33,12,21,17.58,12,21,15.83,11,21,16.67,21,62,42.92,19,57,39.67,22,55,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:27:00,172.18.0.2,15,82,45.33,5,29,18.67,5,30,16.25,8,32,19.5,12,21,15.25,10,21,15.08,10,20,15.42,17,63,41.08,17,61,40.83,17,52,30.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:28:00,172.18.0.2,26,74,47.58,5,29,14.42,6,30,20.0,7,34,20.33,10,21,15.42,10,20,14.58,10,21,14.92,24,61,38.17,16,62,38.58,26,60,46.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:29:00,172.18.0.2,17,84,47.33,7,29,17.17,5,32,17.83,6,33,23.33,11,20,14.5,11,21,17.25,10,21,14.25,15,61,37.83,17,59,39.33,20,60,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:30:00,172.18.0.2,19,81,48.25,5,29,13.83,6,32,19.0,6,34,20.67,10,21,16.08,10,20,15.67,10,21,15.92,16,57,37.83,16,62,37.92,20,62,39.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:31:00,172.18.0.2,27,84,62.92,7,29,18.83,6,32,20.92,8,28,17.5,11,21,16.67,10,19,15.0,11,20,14.83,19,62,41.75,20,64,44.0,31,60,45.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:32:00,172.18.0.2,24,81,57.58,5,29,14.25,7,30,18.83,6,34,17.75,10,19,14.67,10,20,15.08,11,20,14.58,15,59,39.33,20,63,38.67,17,60,33.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:33:00,172.18.0.2,21,76,39.33,7,27,16.5,5,31,20.0,7,30,18.58,10,18,13.08,10,20,14.83,11,21,15.33,16,63,34.5,16,62,34.33,15,58,39.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:34:00,172.18.0.2,40,81,62.42,6,29,16.33,11,32,19.67,5,31,13.25,10,20,15.75,10,20,16.0,11,21,17.17,15,52,30.17,24,63,49.0,15,62,38.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:35:00,172.18.0.2,17,83,52.92,8,25,17.67,10,28,18.58,8,33,19.75,11,21,17.5,10,20,15.58,11,21,16.5,20,61,46.67,18,64,39.5,15,63,37.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:36:00,172.18.0.2,15,77,46.67,12,29,22.0,11,27,16.5,5,32,17.42,10,21,15.17,10,20,15.17,13,21,17.25,16,64,36.67,17,63,45.0,15,62,43.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:37:00,172.18.0.2,17,77,48.83,9,28,17.67,7,31,20.25,7,32,17.25,10,19,13.5,10,17,13.08,10,21,16.33,15,64,39.08,19,62,40.58,20,58,36.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:38:00,172.18.0.2,15,83,46.83,6,28,14.08,9,32,18.25,6,34,17.33,10,21,16.42,10,20,15.42,10,19,14.75,18,63,43.42,18,64,45.08,15,64,36.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:39:00,172.18.0.2,25,82,50.08,10,29,19.17,5,30,17.42,16,33,24.92,10,21,14.33,10,21,14.33,10,18,14.08,18,63,38.75,20,62,35.83,16,61,36.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:40:00,172.18.0.2,28,77,53.17,6,25,13.33,9,32,18.17,5,30,20.0,11,20,15.0,10,21,15.33,11,21,16.33,17,64,36.33,17,64,42.17,21,62,44.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:41:00,172.18.0.2,19,84,38.0,7,29,21.67,10,32,23.0,5,31,19.75,10,21,16.58,12,21,16.25,11,20,15.58,20,61,44.83,17,63,38.25,15,63,37.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:42:00,172.18.0.2,16,83,51.75,6,29,17.0,6,32,20.92,7,34,20.25,10,21,14.0,13,21,16.75,12,21,16.67,16,62,42.92,16,63,44.75,16,59,36.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:43:00,172.18.0.2,25,81,52.25,7,29,19.83,5,30,17.0,11,34,17.33,10,21,14.42,12,21,16.67,14,21,18.08,16,57,30.5,16,61,37.67,15,59,39.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:44:00,172.18.0.2,21,83,55.25,5,28,17.08,5,28,18.08,6,24,15.08,10,19,13.92,10,21,16.75,11,21,16.08,19,57,39.92,15,61,38.75,21,63,43.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:45:00,172.18.0.2,29,81,47.17,5,28,17.67,5,28,17.5,5,33,23.92,10,21,15.75,10,21,17.17,10,21,16.25,20,63,35.0,19,61,35.92,22,64,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:46:00,172.18.0.2,18,77,46.0,6,27,17.92,5,31,16.92,6,31,19.67,10,20,15.42,11,21,15.75,10,21,15.83,16,64,41.83,29,64,47.67,17,62,39.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:47:00,172.18.0.2,16,77,44.83,8,29,19.67,10,31,21.5,5,32,15.42,12,21,16.25,11,21,16.33,10,20,15.67,22,63,41.25,16,63,40.08,20,64,42.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:48:00,172.18.0.2,17,79,44.75,5,23,15.25,5,32,17.33,7,34,20.08,12,21,17.25,11,19,15.25,11,21,16.58,17,63,36.42,16,60,36.83,16,63,39.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:49:00,172.18.0.2,15,77,46.0,5,26,14.42,7,32,20.92,7,34,20.83,12,21,16.75,11,21,14.75,11,20,16.0,16,63,39.17,17,63,39.25,16,64,42.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:50:00,172.18.0.2,21,80,43.33,5,27,19.17,10,32,20.5,5,31,17.17,11,20,15.75,12,19,15.42,10,20,15.08,16,61,42.42,16,60,44.08,18,43,30.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:51:00,172.18.0.2,15,82,36.0,6,29,18.92,8,31,21.67,7,34,15.17,10,19,14.67,10,21,15.5,11,20,15.5,15,64,36.25,16,60,36.5,19,54,35.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:52:00,172.18.0.2,15,84,46.0,5,26,18.0,5,31,18.08,5,33,17.5,11,21,16.17,10,21,15.92,11,21,17.08,19,59,42.92,20,59,42.25,24,63,44.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:53:00,172.18.0.2,21,84,58.33,5,25,15.75,9,31,21.67,5,28,16.08,10,21,16.5,11,21,15.17,12,21,16.75,17,64,42.0,20,64,39.67,20,64,48.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:54:00,172.18.0.2,19,83,50.58,5,29,16.33,8,30,20.17,7,31,20.33,11,21,16.0,10,19,14.17,10,21,14.83,20,64,41.08,17,61,38.75,33,62,45.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:55:00,172.18.0.2,24,84,49.17,5,27,15.75,6,32,15.25,7,34,20.92,10,21,15.17,10,21,16.58,10,21,14.58,15,64,37.83,15,61,39.17,16,62,37.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:56:00,172.18.0.2,19,74,48.5,6,29,19.25,7,32,18.33,6,28,20.08,10,21,16.67,11,21,16.83,10,19,14.58,19,64,44.17,15,60,39.67,18,62,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:57:00,172.18.0.2,21,78,55.33,5,28,15.92,5,30,16.42,8,32,23.75,11,20,14.25,11,20,15.25,10,21,17.25,16,60,36.67,15,64,39.58,16,62,44.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:58:00,172.18.0.2,16,83,46.25,7,29,19.83,8,31,20.33,6,34,20.42,10,20,16.17,10,21,16.75,10,21,14.33,16,60,41.33,23,60,39.83,19,64,48.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 14:59:00,172.18.0.2,35,79,50.25,11,28,20.0,7,32,20.25,5,34,18.17,10,21,15.92,12,21,16.75,11,19,15.67,16,59,37.17,15,63,43.5,17,63,41.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:00:00,172.18.0.2,25,80,48.33,6,29,18.58,11,32,23.58,7,32,18.08,10,20,14.92,10,21,17.08,10,21,14.0,15,64,42.5,17,60,38.92,16,63,43.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:01:00,172.18.0.2,18,83,46.0,9,19,14.58,5,32,22.17,6,29,17.75,10,21,16.08,11,21,17.58,10,21,15.5,20,55,34.42,24,60,38.92,21,62,48.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:02:00,172.18.0.2,21,84,44.25,8,28,17.08,7,30,17.58,6,34,15.92,11,21,16.25,10,21,17.33,11,21,16.25,16,48,29.33,15,61,43.67,19,61,41.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:03:00,172.18.0.2,19,70,42.67,5,24,14.58,5,31,20.75,10,33,20.0,10,19,15.08,12,21,16.83,10,21,15.33,15,64,41.5,16,63,42.58,20,58,42.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:04:00,172.18.0.2,23,82,45.58,6,29,16.17,7,30,15.08,7,34,20.58,11,20,16.0,10,20,15.58,10,21,13.33,15,63,36.08,17,61,39.5,17,58,33.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:05:00,172.18.0.2,16,81,49.33,8,28,19.33,8,32,17.17,7,34,19.92,12,20,16.25,10,21,14.58,11,19,15.42,23,61,45.17,15,62,37.5,17,62,41.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:06:00,172.18.0.2,25,73,52.42,5,26,15.83,5,30,18.42,5,32,16.0,10,21,16.17,12,20,14.58,10,20,14.75,16,64,42.67,20,60,41.0,24,55,38.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:07:00,172.18.0.2,17,78,48.5,6,29,18.33,8,32,16.92,5,33,17.92,10,21,14.75,10,21,14.25,10,21,15.5,24,64,43.33,15,60,42.75,15,59,37.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:08:00,172.18.0.2,27,84,52.42,10,28,17.83,5,32,16.42,16,32,25.17,10,21,15.67,11,20,16.83,11,21,15.5,21,59,44.25,19,60,40.0,16,61,49.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:09:00,172.18.0.2,17,77,46.58,5,29,19.0,9,31,22.0,9,33,23.5,10,20,14.75,10,21,15.33,10,21,15.0,17,56,33.75,15,58,38.75,16,64,36.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:10:00,172.18.0.2,24,78,51.75,6,28,15.75,5,32,20.67,7,34,17.17,10,21,16.17,10,21,15.83,11,20,15.17,18,63,41.75,16,63,37.17,16,58,38.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:11:00,172.18.0.2,17,77,45.17,8,29,19.0,5,29,16.58,5,28,19.5,10,21,15.92,11,20,14.75,10,21,15.25,16,62,42.42,21,60,41.42,16,62,37.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:12:00,172.18.0.2,22,77,54.5,6,26,21.25,9,30,22.75,5,34,20.75,10,21,16.0,10,20,14.25,10,21,15.58,19,58,41.0,18,63,39.75,22,63,40.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:13:00,172.18.0.2,21,83,46.42,5,25,15.17,5,31,16.08,9,30,18.83,10,20,14.58,10,21,15.75,10,21,15.08,20,63,39.75,20,63,34.67,15,62,37.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:14:00,172.18.0.2,24,81,54.83,6,29,14.42,5,29,17.33,17,34,24.0,10,21,15.92,10,21,14.42,11,21,16.25,16,63,39.33,15,57,39.0,19,63,38.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:15:00,172.18.0.2,25,80,51.92,5,27,18.08,7,32,20.17,5,32,24.33,10,20,14.67,10,21,13.67,10,21,16.33,21,61,42.83,17,50,32.83,18,64,34.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:16:00,172.18.0.2,15,73,47.17,5,29,15.75,5,28,16.0,8,26,18.25,10,20,14.83,11,21,14.83,11,20,16.42,15,63,35.42,20,64,43.17,19,56,35.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:17:00,172.18.0.2,26,82,57.0,5,29,14.42,7,32,17.58,6,33,16.75,10,20,15.25,11,20,16.67,11,21,14.58,25,61,42.17,16,58,44.67,15,55,31.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:18:00,172.18.0.2,16,79,54.58,6,29,20.0,8,31,17.67,5,27,18.5,13,21,17.92,10,21,13.75,12,20,16.17,20,64,40.75,15,64,44.25,15,64,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:19:00,172.18.0.2,17,80,49.33,5,29,16.67,5,31,20.08,5,32,18.75,10,19,14.42,10,21,14.5,10,20,15.83,17,64,33.92,16,60,44.17,19,58,36.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:20:00,172.18.0.2,18,81,57.67,5,26,16.17,8,30,17.08,5,33,21.0,10,21,15.83,11,21,14.67,11,19,14.92,19,58,33.58,20,63,35.08,20,62,42.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:21:00,172.18.0.2,16,81,55.33,5,23,11.75,7,23,17.0,7,33,19.67,10,19,15.17,11,21,17.0,10,21,15.17,38,61,50.92,23,64,42.83,16,59,38.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:22:00,172.18.0.2,19,82,50.08,5,29,19.17,8,32,18.33,5,31,20.33,12,21,16.5,10,20,15.67,10,21,13.67,17,62,45.83,19,62,39.0,20,64,40.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:23:00,172.18.0.2,17,79,54.83,6,28,15.17,6,25,18.42,11,34,24.33,12,19,15.83,10,21,17.25,13,21,16.67,22,52,40.58,16,63,36.5,16,64,36.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:24:00,172.18.0.2,15,81,41.58,5,29,15.83,6,32,16.83,5,34,19.67,10,21,15.75,11,21,16.0,10,21,14.83,15,64,38.92,18,61,42.67,28,62,41.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:25:00,172.18.0.2,18,76,51.58,5,28,16.5,6,32,24.33,6,34,16.67,10,21,15.25,11,20,15.33,11,21,16.33,18,63,43.75,19,51,33.5,15,62,34.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:26:00,172.18.0.2,19,83,48.5,5,25,13.42,11,32,20.58,7,34,16.92,10,21,14.58,11,21,16.67,10,21,17.25,18,61,41.92,19,59,38.5,16,58,35.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:27:00,172.18.0.2,21,76,43.58,5,24,15.0,6,31,14.75,10,33,23.25,10,21,14.75,12,21,17.25,10,21,16.5,24,61,39.58,15,55,36.42,18,60,31.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:28:00,172.18.0.2,16,84,47.92,6,26,19.5,8,32,21.25,5,31,18.5,12,21,16.33,10,21,15.5,10,19,13.58,23,58,42.0,18,64,44.0,26,63,43.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:29:00,172.18.0.2,15,80,52.08,6,28,17.17,8,28,17.08,5,30,15.25,10,20,16.17,10,21,15.67,10,19,14.83,15,64,45.5,16,62,42.42,28,60,44.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:30:00,172.18.0.2,21,80,51.08,17,29,23.08,8,32,20.67,9,34,21.75,10,21,15.5,10,21,13.58,10,21,17.0,20,61,44.08,18,63,45.33,18,63,45.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:31:00,172.18.0.2,16,79,46.58,5,27,13.08,9,30,20.42,5,34,25.42,12,21,14.75,10,19,15.08,10,21,14.67,16,63,41.0,21,61,46.17,18,62,38.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:32:00,172.18.0.2,20,83,53.58,6,29,16.33,6,27,16.08,11,33,20.0,13,19,16.08,12,21,17.58,10,20,15.08,15,55,34.25,24,63,44.92,15,63,38.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:33:00,172.18.0.2,23,83,61.08,7,29,22.0,6,31,20.75,5,32,17.0,11,21,17.08,10,19,14.83,10,21,15.42,23,62,38.92,15,59,44.5,26,63,47.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:34:00,172.18.0.2,16,78,47.67,7,26,15.33,7,31,18.17,13,34,24.08,11,21,17.25,10,21,16.42,10,20,15.25,17,60,35.58,17,64,42.25,19,50,38.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:35:00,172.18.0.2,33,72,49.42,7,29,19.58,8,29,18.83,6,34,19.58,11,21,16.08,10,21,16.08,10,21,13.75,17,62,47.08,21,63,37.17,22,64,35.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:36:00,172.18.0.2,16,75,45.5,7,29,17.5,6,32,15.33,10,32,22.08,10,21,15.58,10,20,14.67,11,21,16.25,21,61,39.17,24,62,42.58,26,57,35.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:37:00,172.18.0.2,15,66,48.75,10,29,18.25,6,30,18.0,5,33,14.5,10,21,15.0,10,19,13.33,11,19,14.75,15,57,37.83,17,57,32.0,16,63,38.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:38:00,172.18.0.2,23,81,61.33,7,27,18.0,5,32,16.0,5,32,22.08,11,21,16.42,11,21,16.5,10,19,13.83,17,62,37.83,17,64,38.67,19,57,45.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:39:00,172.18.0.2,38,79,61.17,8,27,18.08,5,29,18.75,8,33,20.92,11,21,17.25,10,21,16.0,10,20,15.5,17,59,46.17,17,56,41.92,22,62,41.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:40:00,172.18.0.2,19,80,60.25,9,27,19.83,7,31,18.17,5,32,24.5,11,21,16.08,10,21,15.42,10,17,13.58,32,64,50.08,18,64,43.17,17,61,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:41:00,172.18.0.2,21,84,51.75,5,26,17.58,7,32,22.17,6,32,20.42,12,21,16.5,12,21,16.83,10,21,14.83,19,62,37.33,15,59,37.33,17,60,38.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:42:00,172.18.0.2,15,80,41.33,9,27,16.0,7,32,17.42,5,33,20.58,11,18,13.75,10,19,13.83,10,21,14.67,16,60,44.83,17,57,37.33,18,63,37.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:43:00,172.18.0.2,23,83,50.0,5,27,14.42,5,32,17.42,8,31,20.58,10,20,15.75,10,21,16.42,10,20,14.08,18,64,43.75,17,61,39.83,25,61,42.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:44:00,172.18.0.2,21,80,58.75,5,29,18.42,8,31,18.75,8,34,19.5,10,21,17.17,10,16,13.5,10,21,16.58,17,64,41.0,19,63,41.17,15,61,35.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:45:00,172.18.0.2,28,84,60.33,6,29,17.92,8,32,18.83,5,33,18.42,10,20,15.67,11,21,15.83,11,21,15.58,15,64,33.42,15,64,43.42,16,64,44.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:46:00,172.18.0.2,16,83,58.42,5,28,16.83,6,31,17.08,12,34,25.0,10,19,15.42,10,21,16.17,10,20,14.25,20,62,44.08,16,63,41.08,16,48,33.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:47:00,172.18.0.2,33,77,56.08,5,24,14.42,5,32,20.75,7,34,15.92,10,21,16.0,10,21,14.5,11,20,16.25,24,64,46.75,21,58,41.67,15,61,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:48:00,172.18.0.2,29,79,52.25,6,27,18.67,7,28,16.42,5,34,19.25,11,21,16.67,10,21,15.42,11,21,14.58,21,51,33.58,16,59,37.17,16,61,37.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:49:00,172.18.0.2,29,83,54.83,6,29,18.25,6,29,17.42,8,26,17.67,10,21,16.5,10,21,17.42,12,21,17.17,20,62,37.58,15,63,36.92,16,64,41.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:50:00,172.18.0.2,29,76,48.83,8,25,15.58,7,29,19.08,11,29,20.25,10,20,16.25,10,21,16.5,10,21,16.17,15,56,33.75,19,64,43.25,18,60,37.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:51:00,172.18.0.2,26,81,52.92,5,29,16.5,7,30,20.92,6,31,21.25,10,21,17.83,10,21,15.5,11,21,15.25,24,62,44.58,17,58,32.33,16,64,36.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:52:00,172.18.0.2,17,77,50.08,6,27,19.67,6,26,17.75,5,33,19.25,10,21,14.67,10,21,15.83,10,21,14.92,18,63,40.17,20,59,38.08,20,57,42.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:53:00,172.18.0.2,19,79,42.58,8,25,18.58,5,24,14.83,6,34,19.25,10,19,14.33,10,17,13.83,13,21,17.25,18,63,40.42,30,64,46.17,19,63,36.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:54:00,172.18.0.2,23,80,56.5,6,28,14.25,5,30,22.17,6,33,17.75,10,21,17.0,12,21,17.08,13,21,17.0,16,54,36.58,18,60,44.75,15,61,37.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-25 15:55:00,172.18.0.2,16,84,46.08,8,28,18.25,5,31,21.58,8,32,17.33,11,21,16.5,12,20,16.33,10,21,16.17,18,59,38.5,23,57,42.67,15,63,36.5,12,sem_falha,sem_falha,sem_falha,sem_falha
